backbone,condition,sample_id,label,x,y
vit_b_16,translation_right_32,2332,5,9.967841148376465,23.128334045410156
vit_b_16,translation_right_32,6822,5,12.991659164428711,0.6398006677627563
vit_b_16,translation_right_32,2453,5,20.147891998291016,9.396974563598633
vit_b_16,translation_right_32,6970,5,-1.3843638896942139,16.293611526489258
vit_b_16,translation_right_32,39,5,16.203126907348633,8.280677795410156
vit_b_16,translation_right_32,7429,5,14.530293464660645,11.967517852783203
vit_b_16,translation_right_32,3892,5,14.839781761169434,12.414901733398438
vit_b_16,translation_right_32,5794,5,10.248348236083984,15.836793899536133
vit_b_16,translation_right_32,7343,5,9.645683288574219,23.65178871154785
vit_b_16,translation_right_32,5646,5,22.921375274658203,-8.290048599243164
vit_b_16,translation_right_32,3080,5,8.524721145629883,8.065352439880371
vit_b_16,translation_right_32,6989,5,19.038801193237305,7.435924530029297
vit_b_16,translation_right_32,4265,5,23.4620361328125,-8.329870223999023
vit_b_16,translation_right_32,5687,5,13.573691368103027,12.083267211914062
vit_b_16,translation_right_32,567,5,-2.383665084838867,16.226863861083984
vit_b_16,translation_right_32,4862,5,17.948156356811523,8.627944946289062
vit_b_16,translation_right_32,5767,5,-2.9720613956451416,15.101463317871094
vit_b_16,translation_right_32,4597,5,8.003913879394531,9.806356430053711
vit_b_16,translation_right_32,4966,5,11.07706356048584,1.805427074432373
vit_b_16,translation_right_32,5417,5,9.695260047912598,24.30414390563965
vit_b_16,translation_right_32,1823,5,21.453266143798828,-7.546823501586914
vit_b_16,translation_right_32,7771,5,7.625884532928467,7.836736679077148
vit_b_16,translation_right_32,1889,5,4.9466400146484375,2.439108371734619
vit_b_16,translation_right_32,1010,5,20.72952651977539,3.871887445449829
vit_b_16,translation_right_32,6614,6,0.48622992634773254,46.05192184448242
vit_b_16,translation_right_32,813,6,-5.784303665161133,45.19538116455078
vit_b_16,translation_right_32,2485,6,6.052615642547607,46.588958740234375
vit_b_16,translation_right_32,4430,6,7.924652576446533,49.53990936279297
vit_b_16,translation_right_32,6485,6,6.533814430236816,51.72182083129883
vit_b_16,translation_right_32,1770,6,-7.809405326843262,44.47041320800781
vit_b_16,translation_right_32,2201,6,-2.7167279720306396,43.04139709472656
vit_b_16,translation_right_32,3193,6,15.057047843933105,48.06117630004883
vit_b_16,translation_right_32,3628,6,9.812908172607422,18.51719093322754
vit_b_16,translation_right_32,2647,6,12.599569320678711,31.45163917541504
vit_b_16,translation_right_32,1890,6,4.696356773376465,53.13974380493164
vit_b_16,translation_right_32,5986,6,-7.633699893951416,46.01095199584961
vit_b_16,translation_right_32,1330,6,14.311767578125,48.88243103027344
vit_b_16,translation_right_32,6746,6,-5.755308151245117,45.65159225463867
vit_b_16,translation_right_32,7622,6,-4.523553848266602,43.93174362182617
vit_b_16,translation_right_32,7962,6,-6.756664276123047,45.682838439941406
vit_b_16,translation_right_32,7745,6,14.351760864257812,48.42490005493164
vit_b_16,translation_right_32,2566,6,-2.5507001876831055,40.307437896728516
vit_b_16,translation_right_32,19,6,-3.511198043823242,41.1060791015625
vit_b_16,translation_right_32,6411,6,15.500064849853516,43.76090621948242
vit_b_16,translation_right_32,2561,6,15.804950714111328,44.69076919555664
vit_b_16,translation_right_32,3418,6,14.714158058166504,47.781620025634766
vit_b_16,translation_right_32,5854,6,6.379664421081543,49.863853454589844
vit_b_16,translation_right_32,3802,6,5.335018157958984,52.43947219848633
vit_b_16,translation_right_32,4685,6,-4.546269416809082,42.26059341430664
vit_b_16,translation_right_32,4251,6,14.189027786254883,44.637508392333984
vit_b_16,translation_right_32,4798,6,17.994972229003906,39.26321792602539
vit_b_16,translation_right_32,2565,6,3.710469961166382,51.8871955871582
vit_b_16,translation_right_32,4476,6,12.052445411682129,30.32898712158203
vit_b_16,translation_right_32,2969,6,5.109703540802002,46.30318069458008
vit_b_16,translation_right_32,3661,6,-5.985093593597412,46.858821868896484
vit_b_16,translation_right_32,629,6,8.474359512329102,44.22740936279297
vit_b_16,translation_right_32,5722,6,-7.511990070343018,43.748878479003906
vit_b_16,translation_right_32,6790,6,8.45252513885498,47.5601921081543
vit_b_16,translation_right_32,6920,6,1.6468145847320557,48.128143310546875
vit_b_16,translation_right_32,6154,6,-7.091849327087402,44.815311431884766
vit_b_16,translation_right_32,3137,6,4.004655361175537,52.13185501098633
vit_b_16,translation_right_32,4411,6,0.9224335551261902,50.28305435180664
vit_b_16,translation_right_32,1912,6,3.177166700363159,51.12336349487305
vit_b_16,translation_right_32,7108,6,-1.7299468517303467,39.15436935424805
vit_b_16,translation_right_32,1077,6,5.972675323486328,53.07688522338867
vit_b_16,translation_right_32,432,6,15.269071578979492,46.281707763671875
vit_b_16,translation_right_32,1481,6,1.0532974004745483,45.43902587890625
vit_b_16,translation_right_32,7187,6,15.513209342956543,38.52653884887695
vit_b_16,translation_right_32,4746,6,15.409391403198242,48.84389877319336
vit_b_16,translation_right_32,5732,6,13.775006294250488,46.072322845458984
vit_b_16,translation_right_32,1157,6,-0.8526439070701599,45.16070556640625
vit_b_16,translation_right_32,4968,6,14.005438804626465,47.12635040283203
vit_b_16,translation_right_32,4869,6,8.1450834274292,45.41889572143555
vit_b_16,translation_right_32,760,6,14.483484268188477,36.94168472290039
vit_b_16,translation_right_32,864,7,51.65532684326172,-22.307994842529297
vit_b_16,translation_right_32,2982,7,51.954219818115234,-23.110822677612305
vit_b_16,translation_right_32,7778,7,47.35768127441406,-37.65330123901367
vit_b_16,translation_right_32,6876,7,44.19721603393555,-34.45123291015625
vit_b_16,translation_right_32,2756,7,47.707481384277344,-24.718488693237305
vit_b_16,translation_right_32,6225,7,27.179353713989258,-45.45328903198242
vit_b_16,translation_right_32,1514,7,27.797014236450195,-45.319271087646484
vit_b_16,translation_right_32,4951,7,40.95352554321289,-29.81690216064453
vit_b_16,translation_right_32,7608,7,39.989280700683594,-39.969120025634766
vit_b_16,translation_right_32,7769,7,39.96431350708008,-40.82379150390625
vit_b_16,translation_right_32,3590,7,50.44908905029297,-25.94463348388672
vit_b_16,translation_right_32,2808,7,46.99958801269531,-38.005393981933594
vit_b_16,translation_right_32,230,7,37.003665924072266,-35.622920989990234
vit_b_16,translation_right_32,2787,7,26.998605728149414,-46.05183792114258
vit_b_16,translation_right_32,4080,7,39.069984436035156,-40.80629348754883
vit_b_16,translation_right_32,6301,7,44.12566375732422,-28.634532928466797
vit_b_16,translation_right_32,6840,7,39.70981216430664,-33.60923385620117
vit_b_16,translation_right_32,6882,7,37.23757553100586,-34.1761360168457
vit_b_16,translation_right_32,1473,7,38.34015655517578,-30.407352447509766
vit_b_16,translation_right_32,1237,7,50.50544357299805,-23.092206954956055
vit_b_16,translation_right_32,6869,7,34.70652389526367,-27.059606552124023
vit_b_16,translation_right_32,1656,7,25.610477447509766,-46.94159698486328
vit_b_16,translation_right_32,493,7,39.5678825378418,-41.070316314697266
vit_b_16,translation_right_32,6663,7,51.388004302978516,-22.745180130004883
vit_b_16,translation_right_32,2100,7,50.91706848144531,-23.633773803710938
vit_b_16,translation_right_32,6725,7,26.387582778930664,-44.5175895690918
vit_b_16,translation_right_32,4773,7,36.919002532958984,-32.17282485961914
vit_b_16,translation_right_32,2207,7,48.66645812988281,-25.540176391601562
vit_b_16,translation_right_32,1122,7,49.76985168457031,-24.885316848754883
vit_b_16,translation_right_32,7695,7,48.88715362548828,-24.551666259765625
vit_b_16,translation_right_32,2063,7,24.98880958557129,-48.11410903930664
vit_b_16,translation_right_32,5697,7,39.685482025146484,-31.276273727416992
vit_b_16,translation_right_32,2581,7,38.2337646484375,-29.53759765625
vit_b_16,translation_right_32,5995,7,36.7933464050293,-35.22671127319336
vit_b_16,translation_right_32,1985,7,25.438121795654297,-47.36204147338867
vit_b_16,translation_right_32,2773,7,52.04097366333008,-21.665491104125977
vit_b_16,translation_right_32,6322,7,41.482139587402344,-32.17186737060547
vit_b_16,translation_right_32,3411,7,49.618499755859375,-23.68549919128418
vit_b_16,translation_right_32,6149,7,26.566390991210938,-47.19898223876953
vit_b_16,translation_right_32,7505,7,40.500640869140625,-39.7660026550293
vit_b_16,translation_right_32,6374,7,26.261503219604492,-48.066619873046875
vit_b_16,translation_right_32,57,7,39.45123291015625,-40.17650604248047
vit_b_16,translation_right_32,4441,7,48.992313385009766,-24.58803939819336
vit_b_16,translation_right_32,3581,7,46.50593948364258,-37.024078369140625
vit_b_16,translation_right_32,5586,7,26.84918975830078,-48.01028823852539
vit_b_16,translation_right_32,3140,7,27.09626579284668,-47.313602447509766
vit_b_16,translation_right_32,5535,7,40.41646194458008,-32.479671478271484
vit_b_16,translation_right_32,1224,7,47.43119430541992,-36.8097038269043
vit_b_16,translation_right_32,680,7,26.991413116455078,-41.89469909667969
vit_b_16,translation_right_32,3230,7,49.20613098144531,-26.980884552001953
vit_b_16,translation_right_32,6797,8,-46.84734344482422,-23.265172958374023
vit_b_16,translation_right_32,7508,8,-46.69620895385742,-22.316509246826172
vit_b_16,translation_right_32,6365,8,-42.10449981689453,-36.71570587158203
vit_b_16,translation_right_32,4058,8,-56.92158126831055,-27.01195526123047
vit_b_16,translation_right_32,6110,8,-42.93999481201172,-39.66585922241211
vit_b_16,translation_right_32,2335,8,-42.375465393066406,-38.54524230957031
vit_b_16,translation_right_32,4844,8,-47.52027893066406,-28.148609161376953
vit_b_16,translation_right_32,3479,8,-39.02235412597656,-26.08233070373535
vit_b_16,translation_right_32,4876,8,-42.00369644165039,-38.85377883911133
vit_b_16,translation_right_32,3551,8,-57.44095230102539,-23.066247940063477
vit_b_16,translation_right_32,4072,8,-54.60037612915039,-26.262020111083984
vit_b_16,translation_right_32,5959,8,-44.53157043457031,-21.932039260864258
vit_b_16,translation_right_32,4655,8,-56.21212387084961,-26.54952049255371
vit_b_16,translation_right_32,6302,8,-58.13196563720703,-24.805204391479492
vit_b_16,translation_right_32,4690,8,-45.37738037109375,-36.96174621582031
vit_b_16,translation_right_32,4030,8,-56.12383270263672,-30.180622100830078
vit_b_16,translation_right_32,7596,8,-49.89226531982422,-24.140117645263672
vit_b_16,translation_right_32,7300,8,-39.282474517822266,-27.598501205444336
vit_b_16,translation_right_32,2355,8,-57.522762298583984,-25.622692108154297
vit_b_16,translation_right_32,2657,8,-51.05493927001953,-34.032020568847656
vit_b_16,translation_right_32,1002,8,-55.37886047363281,-26.867008209228516
vit_b_16,translation_right_32,7907,8,-53.9010009765625,-23.683313369750977
vit_b_16,translation_right_32,460,8,-44.61735534667969,-35.159976959228516
vit_b_16,translation_right_32,4632,8,-42.70478057861328,-40.16948699951172
vit_b_16,translation_right_32,6832,8,-43.837425231933594,-36.26387023925781
vit_b_16,translation_right_32,5398,8,-45.070953369140625,-23.04812240600586
vit_b_16,translation_right_32,6643,8,-40.37569808959961,-27.538394927978516
vit_b_16,translation_right_32,6274,8,-43.46315383911133,-38.473533630371094
vit_b_16,translation_right_32,1166,8,-39.013221740722656,-26.975440979003906
vit_b_16,translation_right_32,5040,8,-55.76340103149414,-24.826801300048828
vit_b_16,translation_right_32,1658,8,-51.34147644042969,-33.17041778564453
vit_b_16,translation_right_32,6001,8,-50.31216049194336,-23.76827049255371
vit_b_16,translation_right_32,5320,8,-45.05958938598633,-33.929481506347656
vit_b_16,translation_right_32,2038,8,-54.93506622314453,-23.709056854248047
vit_b_16,translation_right_32,2099,8,-51.864959716796875,-21.61080551147461
vit_b_16,translation_right_32,6870,8,-52.711029052734375,-28.539587020874023
vit_b_16,translation_right_32,5479,8,-41.344268798828125,-39.82081985473633
vit_b_16,translation_right_32,266,8,-58.53354263305664,-24.523351669311523
vit_b_16,translation_right_32,6162,8,-51.93137741088867,-24.761960983276367
vit_b_16,translation_right_32,3816,8,-40.0473518371582,-26.15235137939453
vit_b_16,translation_right_32,3900,8,-48.040279388427734,-22.242563247680664
vit_b_16,translation_right_32,2059,8,-55.03793716430664,-28.10597038269043
vit_b_16,translation_right_32,6131,8,-45.06271743774414,-32.13127899169922
vit_b_16,translation_right_32,273,8,-53.17203903198242,-25.87224578857422
vit_b_16,translation_right_32,1255,8,-53.28041458129883,-27.34943962097168
vit_b_16,translation_right_32,6862,8,-42.335113525390625,-40.29935836791992
vit_b_16,translation_right_32,7976,8,-53.713783264160156,-29.196380615234375
vit_b_16,translation_right_32,1616,8,-57.26919937133789,-25.05492401123047
vit_b_16,translation_right_32,602,8,-44.04711151123047,-23.871686935424805
vit_b_16,translation_right_32,5134,8,-42.4857063293457,-37.934791564941406
vit_b_16,translation_right_32,932,9,-25.93755531311035,25.399181365966797
vit_b_16,translation_right_32,2674,9,-27.642213821411133,28.783143997192383
vit_b_16,translation_right_32,5655,9,-17.8782901763916,21.366905212402344
vit_b_16,translation_right_32,7705,9,-30.904821395874023,28.323734283447266
vit_b_16,translation_right_32,952,9,-29.61858558654785,28.97604751586914
vit_b_16,translation_right_32,1836,9,-30.380151748657227,31.4329776763916
vit_b_16,translation_right_32,6202,9,-16.279151916503906,19.342288970947266
vit_b_16,translation_right_32,7701,9,-18.235668182373047,7.876372337341309
vit_b_16,translation_right_32,7147,9,-28.3609561920166,28.188085556030273
vit_b_16,translation_right_32,243,9,-24.16331672668457,28.170808792114258
vit_b_16,translation_right_32,7330,9,-23.39853286743164,19.37915802001953
vit_b_16,translation_right_32,2379,9,-30.603853225708008,22.62519073486328
vit_b_16,translation_right_32,5210,9,-14.616719245910645,20.459407806396484
vit_b_16,translation_right_32,3103,9,-15.871501922607422,21.321847915649414
vit_b_16,translation_right_32,7049,9,-15.240894317626953,20.935279846191406
vit_b_16,translation_right_32,7921,9,-27.302339553833008,30.0228214263916
vit_b_16,translation_right_32,2667,9,-29.298664093017578,25.162002563476562
vit_b_16,translation_right_32,1240,9,-22.238496780395508,13.213573455810547
vit_b_16,translation_right_32,2166,9,-26.181922912597656,29.09280776977539
vit_b_16,translation_right_32,4362,9,-23.459409713745117,27.02881622314453
vit_b_16,translation_right_32,757,9,-22.752714157104492,28.834379196166992
vit_b_16,translation_right_32,5211,9,-19.987720489501953,11.878887176513672
vit_b_16,translation_right_32,4049,9,-31.345199584960938,25.07355308532715
vit_b_16,translation_right_32,5301,9,-20.790563583374023,7.322956085205078
vit_b_16,translation_right_32,352,9,-24.60150718688965,25.97316551208496
vit_b_16,translation_right_32,3428,9,-13.576087951660156,21.80270004272461
vit_b_16,translation_right_32,3690,9,-27.404996871948242,4.699892044067383
vit_b_16,translation_right_32,2682,9,-27.651613235473633,24.64792823791504
vit_b_16,translation_right_32,7767,9,-25.857919692993164,6.073637962341309
vit_b_16,translation_right_32,6747,9,-26.631425857543945,17.43527603149414
vit_b_16,translation_right_32,4721,9,-20.22006607055664,18.30538558959961
vit_b_16,translation_right_32,7654,9,-25.425006866455078,31.050809860229492
vit_b_16,translation_right_32,3200,9,-27.757492065429688,22.683815002441406
vit_b_16,translation_right_32,7671,9,-28.75539779663086,21.523752212524414
vit_b_16,translation_right_32,6451,9,-20.33504867553711,27.832948684692383
vit_b_16,translation_right_32,732,9,-25.428417205810547,27.04677963256836
vit_b_16,translation_right_32,7845,9,-15.070115089416504,19.08327293395996
vit_b_16,translation_right_32,6496,9,-20.16400718688965,12.854065895080566
vit_b_16,translation_right_32,4956,9,-22.37453269958496,26.456003189086914
vit_b_16,translation_right_32,6536,9,-28.443471908569336,29.440914154052734
vit_b_16,translation_right_32,852,9,-23.24578094482422,23.843320846557617
vit_b_16,translation_right_32,4320,9,-14.192889213562012,21.73247528076172
vit_b_16,translation_right_32,5621,9,-29.148040771484375,22.72879409790039
vit_b_16,translation_right_32,4095,9,-29.885986328125,25.34642791748047
vit_b_16,translation_right_32,1163,9,-29.60693359375,26.74787712097168
vit_b_16,translation_right_32,3249,9,-25.104795455932617,11.126775741577148
vit_b_16,translation_right_32,2414,9,-23.35434913635254,5.023147106170654
vit_b_16,translation_right_32,3993,9,-13.140277862548828,21.041400909423828
vit_b_16,translation_right_32,3076,9,-26.707834243774414,26.300792694091797
vit_b_16,translation_right_32,1522,9,-28.387163162231445,25.252710342407227
vit_b_16,patch_shuffle,2937,0,-14.760383605957031,-17.299428939819336
vit_b_16,patch_shuffle,2210,0,-14.831110954284668,-34.42771530151367
vit_b_16,patch_shuffle,4533,0,-36.841522216796875,-14.824542045593262
vit_b_16,patch_shuffle,5067,0,-17.668075561523438,-15.650050163269043
vit_b_16,patch_shuffle,3488,0,-18.295438766479492,-34.59885025024414
vit_b_16,patch_shuffle,808,0,-17.710912704467773,-38.04743957519531
vit_b_16,patch_shuffle,298,0,-22.274145126342773,-20.52963638305664
vit_b_16,patch_shuffle,6817,0,-15.340387344360352,-35.928504943847656
vit_b_16,patch_shuffle,597,0,-36.5746955871582,-17.465614318847656
vit_b_16,patch_shuffle,339,0,-18.329029083251953,-32.55457305908203
vit_b_16,patch_shuffle,241,0,-13.972973823547363,-14.134389877319336
vit_b_16,patch_shuffle,6420,0,-23.843982696533203,-21.648006439208984
vit_b_16,patch_shuffle,422,0,-34.84772491455078,-11.80836009979248
vit_b_16,patch_shuffle,7782,0,-19.01930809020996,-26.51337432861328
vit_b_16,patch_shuffle,7869,0,-18.127262115478516,-32.89682388305664
vit_b_16,patch_shuffle,5999,0,-13.636128425598145,-14.768793106079102
vit_b_16,patch_shuffle,7975,0,-19.404098510742188,-28.366376876831055
vit_b_16,patch_shuffle,7101,0,-14.562532424926758,-34.9356689453125
vit_b_16,patch_shuffle,6762,0,-13.624279022216797,-16.624725341796875
vit_b_16,patch_shuffle,3999,0,-33.49605178833008,1.6310442686080933
vit_b_16,patch_shuffle,5255,0,-12.716513633728027,-16.701541900634766
vit_b_16,patch_shuffle,5276,0,-24.067554473876953,-23.011402130126953
vit_b_16,patch_shuffle,7165,0,-16.28227996826172,-33.536529541015625
vit_b_16,patch_shuffle,5624,0,-9.740551948547363,-35.887786865234375
vit_b_16,patch_shuffle,480,0,-13.906071662902832,-31.703523635864258
vit_b_16,patch_shuffle,4819,0,-23.68614959716797,-21.43275260925293
vit_b_16,patch_shuffle,7334,0,-24.15064811706543,-23.100387573242188
vit_b_16,patch_shuffle,6065,0,-13.638045310974121,-25.711387634277344
vit_b_16,patch_shuffle,5785,0,-24.139217376708984,-23.56348991394043
vit_b_16,patch_shuffle,359,0,-17.849720001220703,-37.64986038208008
vit_b_16,patch_shuffle,4045,0,-37.67115783691406,-16.51259422302246
vit_b_16,patch_shuffle,7128,0,-18.889892578125,-24.168514251708984
vit_b_16,patch_shuffle,7260,0,-37.66514205932617,-13.857927322387695
vit_b_16,patch_shuffle,3151,0,-19.96489143371582,-25.704917907714844
vit_b_16,patch_shuffle,1463,0,-20.665382385253906,-26.133434295654297
vit_b_16,patch_shuffle,5068,0,-34.68659210205078,-14.312396049499512
vit_b_16,patch_shuffle,3759,0,-17.452436447143555,-33.601837158203125
vit_b_16,patch_shuffle,6500,0,-13.445369720458984,-25.630239486694336
vit_b_16,patch_shuffle,1548,0,-21.03586769104004,-15.807634353637695
vit_b_16,patch_shuffle,728,0,-17.25234603881836,-33.00986862182617
vit_b_16,patch_shuffle,5711,0,-22.672399520874023,-10.09749698638916
vit_b_16,patch_shuffle,1977,0,-19.790000915527344,-25.99454116821289
vit_b_16,patch_shuffle,3285,0,-37.25096893310547,-17.006420135498047
vit_b_16,patch_shuffle,6429,0,-18.747127532958984,-26.6384334564209
vit_b_16,patch_shuffle,60,0,-10.462182998657227,-36.56672668457031
vit_b_16,patch_shuffle,3397,0,-16.997968673706055,-31.165746688842773
vit_b_16,patch_shuffle,7430,0,-21.086448669433594,-15.718910217285156
vit_b_16,patch_shuffle,4982,0,-36.17377471923828,-14.132527351379395
vit_b_16,patch_shuffle,752,0,-14.040266990661621,-17.782642364501953
vit_b_16,patch_shuffle,4151,0,-12.79623031616211,-14.90485954284668
vit_b_16,patch_shuffle,5093,1,14.199947357177734,-26.079307556152344
vit_b_16,patch_shuffle,4709,1,12.91232967376709,-30.11342430114746
vit_b_16,patch_shuffle,3530,1,10.427906036376953,-27.823558807373047
vit_b_16,patch_shuffle,6068,1,15.499436378479004,-16.350160598754883
vit_b_16,patch_shuffle,2673,1,15.127913475036621,-28.825531005859375
vit_b_16,patch_shuffle,3161,1,10.760503768920898,-26.04045295715332
vit_b_16,patch_shuffle,3254,1,11.824951171875,-10.562060356140137
vit_b_16,patch_shuffle,7217,1,4.853634834289551,-14.986763954162598
vit_b_16,patch_shuffle,5546,1,-2.207184076309204,-12.922760963439941
vit_b_16,patch_shuffle,6498,1,13.055445671081543,-5.361559867858887
vit_b_16,patch_shuffle,5425,1,-4.602435111999512,-16.435461044311523
vit_b_16,patch_shuffle,3537,1,11.829939842224121,-23.216373443603516
vit_b_16,patch_shuffle,463,1,13.818049430847168,-8.839315414428711
vit_b_16,patch_shuffle,4733,1,17.659809112548828,-17.55331039428711
vit_b_16,patch_shuffle,5240,1,10.365470886230469,-26.760671615600586
vit_b_16,patch_shuffle,3223,1,10.905641555786133,-34.429222106933594
vit_b_16,patch_shuffle,1740,1,5.095633506774902,-16.447566986083984
vit_b_16,patch_shuffle,6410,1,16.31517791748047,-15.360864639282227
vit_b_16,patch_shuffle,3834,1,14.302260398864746,-27.329727172851562
vit_b_16,patch_shuffle,1302,1,14.334280014038086,-29.965906143188477
vit_b_16,patch_shuffle,1218,1,10.833595275878906,-14.835752487182617
vit_b_16,patch_shuffle,1428,1,5.138227462768555,-16.042633056640625
vit_b_16,patch_shuffle,564,1,12.28704833984375,-28.180932998657227
vit_b_16,patch_shuffle,6072,1,14.976741790771484,-17.681415557861328
vit_b_16,patch_shuffle,2988,1,10.693115234375,-15.541010856628418
vit_b_16,patch_shuffle,3556,1,14.104951858520508,-11.210302352905273
vit_b_16,patch_shuffle,1053,1,13.493765830993652,-9.281261444091797
vit_b_16,patch_shuffle,6880,1,12.175312995910645,-1.8990029096603394
vit_b_16,patch_shuffle,5830,1,-1.0878547430038452,-16.20184898376465
vit_b_16,patch_shuffle,5394,1,11.221369743347168,-22.99117660522461
vit_b_16,patch_shuffle,963,1,8.764482498168945,-15.630430221557617
vit_b_16,patch_shuffle,5122,1,14.336788177490234,-15.488443374633789
vit_b_16,patch_shuffle,7052,1,14.442286491394043,-28.02176856994629
vit_b_16,patch_shuffle,1081,1,39.252986907958984,-12.256014823913574
vit_b_16,patch_shuffle,3588,1,11.767756462097168,-24.263193130493164
vit_b_16,patch_shuffle,1491,1,-0.8303829431533813,-16.988027572631836
vit_b_16,patch_shuffle,4188,1,16.533367156982422,-15.42255973815918
vit_b_16,patch_shuffle,1353,1,7.120389938354492,-7.386703968048096
vit_b_16,patch_shuffle,3388,1,14.863868713378906,-28.78342056274414
vit_b_16,patch_shuffle,7066,1,14.730607032775879,-29.480712890625
vit_b_16,patch_shuffle,275,1,1.2610357999801636,-13.204802513122559
vit_b_16,patch_shuffle,225,1,-5.283438682556152,-14.348421096801758
vit_b_16,patch_shuffle,61,1,10.417109489440918,3.2013676166534424
vit_b_16,patch_shuffle,5929,1,5.224558353424072,-15.688344955444336
vit_b_16,patch_shuffle,3144,1,8.062192916870117,-8.69167709350586
vit_b_16,patch_shuffle,6982,1,16.045570373535156,-28.52208137512207
vit_b_16,patch_shuffle,6938,1,10.425583839416504,-28.031471252441406
vit_b_16,patch_shuffle,6014,1,10.378180503845215,-26.594806671142578
vit_b_16,patch_shuffle,4361,1,11.346822738647461,-35.22886657714844
vit_b_16,patch_shuffle,6022,1,12.097797393798828,-23.206775665283203
vit_b_16,patch_shuffle,2915,2,-35.426700592041016,4.938468933105469
vit_b_16,patch_shuffle,2338,2,-37.58852767944336,7.895261287689209
vit_b_16,patch_shuffle,7327,2,-34.790523529052734,5.1225175857543945
vit_b_16,patch_shuffle,4201,2,-40.26395797729492,7.724790096282959
vit_b_16,patch_shuffle,1731,2,-36.801246643066406,6.552758693695068
vit_b_16,patch_shuffle,7826,2,-34.94917678833008,6.801276683807373
vit_b_16,patch_shuffle,4041,2,-40.401390075683594,9.739476203918457
vit_b_16,patch_shuffle,313,2,-36.772705078125,9.306279182434082
vit_b_16,patch_shuffle,2392,2,-37.29610061645508,9.843626976013184
vit_b_16,patch_shuffle,1750,2,-34.175537109375,8.86158561706543
vit_b_16,patch_shuffle,6053,2,-36.9608039855957,6.436131000518799
vit_b_16,patch_shuffle,5463,2,-31.41056251525879,5.612890243530273
vit_b_16,patch_shuffle,5484,2,-42.98521041870117,11.85912799835205
vit_b_16,patch_shuffle,6683,2,-40.3148193359375,8.616568565368652
vit_b_16,patch_shuffle,2611,2,-40.8501091003418,-2.190138339996338
vit_b_16,patch_shuffle,1059,2,-38.75263595581055,7.9070234298706055
vit_b_16,patch_shuffle,5177,2,-30.215818405151367,7.590918064117432
vit_b_16,patch_shuffle,6981,2,-42.184974670410156,5.522498607635498
vit_b_16,patch_shuffle,6347,2,-39.297271728515625,6.430815696716309
vit_b_16,patch_shuffle,6216,2,-39.159400939941406,6.9440412521362305
vit_b_16,patch_shuffle,655,2,-35.86009979248047,8.979827880859375
vit_b_16,patch_shuffle,7392,2,-34.80093765258789,6.082879543304443
vit_b_16,patch_shuffle,6548,2,-35.50261306762695,8.37336254119873
vit_b_16,patch_shuffle,6271,2,-42.91626739501953,12.797859191894531
vit_b_16,patch_shuffle,2252,2,-33.67817306518555,5.517217636108398
vit_b_16,patch_shuffle,3363,2,-35.389896392822266,7.810833930969238
vit_b_16,patch_shuffle,7843,2,-37.83363723754883,10.407094955444336
vit_b_16,patch_shuffle,6795,2,-42.791221618652344,12.669883728027344
vit_b_16,patch_shuffle,4605,2,-38.377140045166016,9.385110855102539
vit_b_16,patch_shuffle,5011,2,-32.89638900756836,10.264419555664062
vit_b_16,patch_shuffle,2436,2,-62.73366165161133,8.208367347717285
vit_b_16,patch_shuffle,3944,2,-36.05965805053711,9.917086601257324
vit_b_16,patch_shuffle,517,2,-33.16875457763672,8.758255958557129
vit_b_16,patch_shuffle,2200,2,-38.12920379638672,9.945629119873047
vit_b_16,patch_shuffle,3067,2,-36.694026947021484,8.41474723815918
vit_b_16,patch_shuffle,5004,2,-36.19652557373047,8.72569465637207
vit_b_16,patch_shuffle,6738,2,-40.423919677734375,8.3399658203125
vit_b_16,patch_shuffle,905,2,-34.91305160522461,8.365180015563965
vit_b_16,patch_shuffle,4316,2,-46.3764533996582,9.938013076782227
vit_b_16,patch_shuffle,332,2,-33.96271514892578,6.171637058258057
vit_b_16,patch_shuffle,2503,2,-33.945594787597656,4.304581642150879
vit_b_16,patch_shuffle,2748,2,-35.46495819091797,4.9321208000183105
vit_b_16,patch_shuffle,1179,2,-36.075687408447266,6.4328155517578125
vit_b_16,patch_shuffle,3641,2,-39.59129333496094,8.329419136047363
vit_b_16,patch_shuffle,5663,2,-35.70212173461914,8.884525299072266
vit_b_16,patch_shuffle,4440,2,-37.1024284362793,8.57774543762207
vit_b_16,patch_shuffle,2909,2,-42.50542449951172,11.670877456665039
vit_b_16,patch_shuffle,7711,2,-41.249549865722656,10.146297454833984
vit_b_16,patch_shuffle,88,2,-23.15903091430664,2.037405252456665
vit_b_16,patch_shuffle,5577,2,-37.54905319213867,7.535276889801025
vit_b_16,patch_shuffle,6459,3,50.00860595703125,2.985365390777588
vit_b_16,patch_shuffle,4174,3,31.808692932128906,6.0482635498046875
vit_b_16,patch_shuffle,6324,3,43.9064826965332,11.160881996154785
vit_b_16,patch_shuffle,2785,3,13.637249946594238,3.2658708095550537
vit_b_16,patch_shuffle,4473,3,50.537662506103516,0.627818763256073
vit_b_16,patch_shuffle,2480,3,41.41578674316406,6.140505313873291
vit_b_16,patch_shuffle,7360,3,50.96623229980469,-0.3472905158996582
vit_b_16,patch_shuffle,5976,3,36.5645866394043,-6.961956024169922
vit_b_16,patch_shuffle,7416,3,20.580842971801758,-2.4571895599365234
