method,conflict_id,content_class,style_class,decision,clean_prediction_is_content,texture_rank_clean,texture_rank_conflict,texture_prob_clean,texture_prob_conflict,shape_prob_clean,shape_prob_conflict
vit_b_16,c7_s9_0018_5535_243,monkey,truck,other,True,8,4,1.2439666534191929e-05,0.04633256047964096,0.9995864033699036,0.04920429363846779
vit_b_16,c7_s9_0019_2581_243,monkey,truck,shape,True,9,5,0.00021720328368246555,0.036822255700826645,0.9804957509040833,0.6548207998275757
vit_b_16,c7_s9_0020_6225_7049,monkey,truck,shape,True,7,9,5.1964379963465035e-05,0.0007051058928482234,0.998932421207428,0.9786752462387085
vit_b_16,c7_s9_0021_6840_4049,monkey,truck,shape,True,7,4,2.8291853595874272e-05,0.10721182078123093,0.9995918869972229,0.2568773329257965
vit_b_16,c7_s9_0022_864_2674,monkey,truck,shape,True,9,10,0.0001686464820522815,0.013687895610928535,0.9930369257926941,0.37410280108451843
vit_b_16,c9_s7_0001_852_680,truck,monkey,shape,True,9,6,3.683683826238848e-05,0.00045644823694601655,0.9991562366485596,0.9508745670318604
vit_b_16,c9_s7_0002_3428_2207,truck,monkey,shape,True,6,7,0.00041461712680757046,9.510225936537609e-05,0.992706835269928,0.9980757236480713
vit_b_16,c9_s7_0003_7147_2982,truck,monkey,shape,True,7,9,0.00020447444694582373,2.7330623197485693e-05,0.9970585107803345,0.9963900446891785
vit_b_16,c9_s7_0004_7330_5697,truck,monkey,shape,True,10,10,3.098386150668375e-05,0.00011137458204757422,0.9973577857017517,0.8146024346351624
vit_b_16,c9_s7_0005_5211_4773,truck,monkey,shape,True,10,6,0.00012656953185796738,0.011754649691283703,0.9946852922439575,0.749137818813324
vit_b_16,c9_s7_0006_4956_5535,truck,monkey,shape,True,10,6,5.996072559355525e-06,0.029218852519989014,0.9997888207435608,0.59976726770401
vit_b_16,c9_s7_0007_6496_4951,truck,monkey,shape,True,6,8,7.723315502516925e-05,9.74406793829985e-05,0.9990473389625549,0.9904087781906128
vit_b_16,c9_s7_0008_3249_6374,truck,monkey,other,True,10,10,0.0002931050839833915,0.008774502202868462,0.7799445390701294,0.045466937124729156
vit_b_16,c9_s7_0009_4049_6322,truck,monkey,other,True,8,5,2.52167992584873e-05,0.0007411856786347926,0.999474823474884,0.27483949065208435
vit_b_16,c9_s7_0010_5621_2773,truck,monkey,shape,True,6,8,0.00013383031182456762,0.00042261130874976516,0.9974510073661804,0.9416398406028748
vit_b_16,c9_s7_0011_7654_6869,truck,monkey,shape,True,10,9,5.745498583564768e-06,0.028084924444556236,0.9997530579566956,0.31438398361206055
vit_b_16,c9_s7_0012_4049_3590,truck,monkey,shape,True,8,6,2.52167992584873e-05,7.496000762330368e-05,0.999474823474884,0.9984136819839478
vit_b_16,c9_s7_0013_7654_6840,truck,monkey,shape,True,10,9,5.745498583564768e-06,0.00013005979417357594,0.9997530579566956,0.9949158430099487
vit_b_16,c9_s7_0014_5621_1985,truck,monkey,shape,True,6,6,0.00013383031182456762,0.0006722487742081285,0.9974510073661804,0.9015467166900635
vit_b_16,c9_s7_0015_7049_6149,truck,monkey,shape,True,8,10,8.293156133731827e-05,0.0002708249376155436,0.9983205199241638,0.9646528959274292
vit_b_16,c9_s7_0017_6536_864,truck,monkey,shape,True,8,10,6.945471977815032e-05,5.2383955335244536e-05,0.9983793497085571,0.993358314037323
vit_b_16,c9_s7_0019_4721_7695,truck,monkey,shape,True,9,8,4.814827116206288e-05,0.001156326849013567,0.9970533847808838,0.9221803545951843
vit_b_16,c9_s7_0020_4721_4951,truck,monkey,other,True,9,5,4.814827116206288e-05,0.03557214513421059,0.9970533847808838,0.2407870888710022
vit_b_16,c9_s7_0021_4049_6149,truck,monkey,shape,True,8,8,2.52167992584873e-05,0.0003842567093670368,0.999474823474884,0.9737088680267334
vit_b_16,c9_s7_0023_243_2773,truck,monkey,shape,True,10,10,3.683977774926461e-05,3.0244615118135698e-05,0.9987252354621887,0.9844855070114136
clip_vit_b_32,c0_s1_0000_7975_3588,airplane,bird,shape,True,4,7,0.05113016441464424,0.07666977494955063,0.6578814387321472,0.25781992077827454
clip_vit_b_32,c0_s1_0001_6500_5425,airplane,bird,shape,True,4,2,0.0515320785343647,0.06624779850244522,0.618786096572876,0.5907238125801086
clip_vit_b_32,c0_s1_0002_359_3161,airplane,bird,shape,True,4,4,0.05466906353831291,0.07316198199987411,0.590860903263092,0.34871235489845276
clip_vit_b_32,c0_s1_0003_808_6982,airplane,bird,shape,True,5,3,0.03518185019493103,0.10431569814682007,0.5824153423309326,0.2127106934785843
clip_vit_b_32,c0_s1_0004_422_5240,airplane,bird,shape,True,5,2,0.07526411861181259,0.11443956196308136,0.3651236295700073,0.1642603576183319
clip_vit_b_32,c0_s1_0005_7782_4188,airplane,bird,shape,True,5,3,0.05016971006989479,0.07491201162338257,0.6211676597595215,0.46870213747024536
clip_vit_b_32,c0_s1_0009_5067_5093,airplane,bird,texture,False,1,1,0.18640390038490295,0.36443907022476196,0.14669808745384216,0.1221882551908493
clip_vit_b_32,c0_s1_0010_5276_1428,airplane,bird,shape,True,3,2,0.055448874831199646,0.10864760726690292,0.6535100340843201,0.3798638880252838
clip_vit_b_32,c0_s1_0011_298_4361,airplane,bird,shape,True,5,3,0.05123305693268776,0.09381762146949768,0.5642751455307007,0.3874616324901581
clip_vit_b_32,c0_s1_0012_480_4188,airplane,bird,shape,True,5,4,0.048233747482299805,0.06648677587509155,0.5734848976135254,0.48592090606689453
clip_vit_b_32,c0_s1_0013_5068_6498,airplane,bird,shape,True,3,4,0.08076515793800354,0.08373098820447922,0.5135319232940674,0.3596472442150116
clip_vit_b_32,c0_s1_0014_5068_564,airplane,bird,shape,True,3,2,0.08076515793800354,0.1436781883239746,0.5135319232940674,0.23096293210983276
clip_vit_b_32,c0_s1_0015_241_1428,airplane,bird,texture,True,3,1,0.07328783720731735,0.14991921186447144,0.5691916942596436,0.13201157748699188
clip_vit_b_32,c0_s1_0016_1463_3530,airplane,bird,shape,True,5,2,0.04875929653644562,0.0913824737071991,0.5548721551895142,0.44805267453193665
clip_vit_b_32,c0_s1_0017_2937_5394,airplane,bird,shape,True,5,8,0.06721644848585129,0.07983944565057755,0.5064477324485779,0.21266710758209229
clip_vit_b_32,c0_s1_0018_5624_5830,airplane,bird,shape,True,5,4,0.04854174703359604,0.048385702073574066,0.5582118630409241,0.5728889107704163
clip_vit_b_32,c0_s1_0020_5068_4709,airplane,bird,shape,True,3,2,0.08076515793800354,0.09476619213819504,0.5135319232940674,0.42623651027679443
clip_vit_b_32,c0_s1_0022_1463_3834,airplane,bird,texture,True,5,1,0.04875929653644562,0.27006790041923523,0.5548721551895142,0.1120656281709671
clip_vit_b_32,c0_s1_0023_241_6410,airplane,bird,shape,True,3,2,0.07328783720731735,0.13957487046718597,0.5691916942596436,0.2748079001903534
clip_vit_b_32,c0_s1_0024_5785_1428,airplane,bird,shape,True,3,2,0.06790318340063095,0.10341136902570724,0.518082857131958,0.3548753559589386
clip_vit_b_32,c1_s0_0000_6014_4533,bird,airplane,shape,True,5,5,0.030967194586992264,0.04746801406145096,0.6775665879249573,0.570594847202301
clip_vit_b_32,c1_s0_0001_3144_7165,bird,airplane,shape,True,5,5,0.0453629195690155,0.05959329754114151,0.6205586194992065,0.48077821731567383
clip_vit_b_32,c1_s0_0002_963_7334,bird,airplane,shape,True,5,2,0.06245521083474159,0.10451789200305939,0.38433724641799927,0.16593007743358612
clip_vit_b_32,c1_s0_0003_1428_3999,bird,airplane,shape,True,5,5,0.04780324548482895,0.08946408331394196,0.5592238306999207,0.29646435379981995
clip_vit_b_32,c1_s0_0005_4709_2210,bird,airplane,shape,True,5,5,0.02870977856218815,0.060971152037382126,0.7220293283462524,0.49194565415382385
clip_vit_b_32,c1_s0_0008_4188_7334,bird,airplane,shape,True,3,2,0.06823642551898956,0.10035554319620132,0.5461220741271973,0.35592901706695557
clip_vit_b_32,c1_s0_0010_5830_3999,bird,airplane,shape,True,2,2,0.11058171093463898,0.16802430152893066,0.4317113757133484,0.2965029776096344
clip_vit_b_32,c1_s0_0011_2988_339,bird,airplane,shape,True,6,6,0.03955285623669624,0.04162636771798134,0.5838715434074402,0.5797001123428345
clip_vit_b_32,c1_s0_0012_5546_60,bird,airplane,shape,True,6,6,0.06784066557884216,0.05806611478328705,0.41256895661354065,0.47397369146347046
clip_vit_b_32,c1_s0_0013_1218_5276,bird,airplane,shape,True,4,5,0.04505585506558418,0.04084998369216919,0.6700419187545776,0.6474854946136475
clip_vit_b_32,c1_s0_0014_3161_728,bird,airplane,shape,True,5,4,0.03884134814143181,0.07646974921226501,0.6208879351615906,0.435597687959671
clip_vit_b_32,c1_s0_0015_5929_3759,bird,airplane,shape,True,5,6,0.04185962304472923,0.054939378052949905,0.5456618666648865,0.38009101152420044
clip_vit_b_32,c1_s0_0016_1302_7975,bird,airplane,shape,True,4,4,0.041945893317461014,0.04594402387738228,0.6365857124328613,0.6311560273170471
clip_vit_b_32,c1_s0_0017_5425_60,bird,airplane,shape,True,2,2,0.14290814101696014,0.13708586990833282,0.3999280035495758,0.35755839943885803
clip_vit_b_32,c1_s0_0018_963_3397,bird,airplane,shape,True,5,6,0.06245521083474159,0.0938158631324768,0.38433724641799927,0.19932962954044342
clip_vit_b_32,c1_s0_0020_3834_298,bird,airplane,shape,True,5,5,0.03454617038369179,0.0431348979473114,0.6934441328048706,0.598572313785553
clip_vit_b_32,c1_s0_0021_5929_4533,bird,airplane,shape,True,5,4,0.04185962304472923,0.06952312588691711,0.5456618666648865,0.40601179003715515
clip_vit_b_32,c1_s0_0022_1353_1977,bird,airplane,shape,True,2,2,0.09576357901096344,0.09591832011938095,0.5408148765563965,0.47714006900787354
clip_vit_b_32,c1_s0_0023_4709_60,bird,airplane,shape,True,5,6,0.02870977856218815,0.05009716749191284,0.7220293283462524,0.522453784942627
clip_vit_b_32,c1_s0_0024_225_3999,bird,airplane,shape,True,2,2,0.10319655388593674,0.15484245121479034,0.5032890439033508,0.3755806088447571
clip_vit_b_32,c1_s2_0000_1740_6683,bird,car,shape,True,8,8,0.026889557018876076,0.06427428126335144,0.557014524936676,0.24824941158294678
clip_vit_b_32,c1_s2_0001_225_5577,bird,car,shape,True,9,9,0.04013975337147713,0.06122998893260956,0.5032890439033508,0.2688964307308197
clip_vit_b_32,c1_s2_0002_6022_7711,bird,car,shape,True,10,9,0.03176834061741829,0.03543572127819061,0.5278273224830627,0.545927882194519
clip_vit_b_32,c1_s2_0003_5546_6683,bird,car,shape,True,10,10,0.04253753274679184,0.04257182404398918,0.41256895661354065,0.3827061057090759
clip_vit_b_32,c1_s2_0004_5240_2436,bird,car,shape,True,7,8,0.02850758098065853,0.02361605502665043,0.6453467607498169,0.6834863424301147
clip_vit_b_32,c1_s2_0006_7066_3067,bird,car,shape,True,7,6,0.031786635518074036,0.09740112721920013,0.605427622795105,0.14801345765590668
clip_vit_b_32,c1_s2_0007_1428_5463,bird,car,shape,True,8,9,0.02391224354505539,0.03319860249757767,0.5592238306999207,0.49306443333625793
clip_vit_b_32,c1_s2_0009_2988_7327,bird,car,shape,True,9,9,0.023576989769935608,0.034530673176050186,0.5838715434074402,0.4726232588291168
clip_vit_b_32,c1_s2_0010_5093_2909,bird,car,shape,True,8,9,0.020011847838759422,0.030005306005477905,0.6811294555664062,0.5450015068054199
clip_vit_b_32,c1_s2_0011_1740_1179,bird,car,shape,True,8,9,0.026889557018876076,0.06759458035230637,0.557014524936676,0.23569175601005554
clip_vit_b_32,c1_s2_0012_6014_6548,bird,car,shape,True,7,9,0.022164862602949142,0.06073542311787605,0.6775665879249573,0.2864767014980316
clip_vit_b_32,c1_s2_0014_5425_6548,bird,car,texture,True,9,1,0.04058196768164635,0.224211648106575,0.3999280035495758,0.07542164623737335
clip_vit_b_32,c1_s2_0015_5929_2252,bird,car,shape,True,9,9,0.02148980274796486,0.04827797785401344,0.5456618666648865,0.3432968854904175
clip_vit_b_32,c1_s2_0016_3537_6795,bird,car,shape,True,9,9,0.0223517008125782,0.05299542471766472,0.639976441860199,0.3534576892852783
clip_vit_b_32,c1_s2_0017_2673_313,bird,car,shape,True,6,9,0.031868427991867065,0.06212877482175827,0.5877958536148071,0.26498961448669434
clip_vit_b_32,c1_s2_0018_3530_2611,bird,car,shape,True,7,10,0.026423165574669838,0.02360844984650612,0.6235824227333069,0.5764007568359375
clip_vit_b_32,c1_s2_0019_275_6548,bird,car,shape,True,10,10,0.02352486364543438,0.03776809573173523,0.431957483291626,0.3565548062324524
clip_vit_b_32,c1_s2_0021_5093_6738,bird,car,shape,True,8,8,0.020011847838759422,0.02609368972480297,0.6811294555664062,0.6133148074150085
clip_vit_b_32,c1_s2_0022_275_2915,bird,car,shape,True,10,10,0.02352486364543438,0.029572999104857445,0.431957483291626,0.4757743179798126
clip_vit_b_32,c1_s2_0024_225_4316,bird,car,shape,True,9,10,0.04013975337147713,0.03929837793111801,0.5032890439033508,0.4439133405685425
clip_vit_b_32,c2_s1_0000_7392_3588,car,bird,shape,True,10,8,0.0318106971681118,0.059997767210006714,0.5408079028129578,0.3242356479167938
clip_vit_b_32,c2_s1_0001_5011_5929,car,bird,shape,True,8,9,0.0438472181558609,0.03219331428408623,0.5118086934089661,0.6022162437438965
clip_vit_b_32,c2_s1_0002_6216_4733,car,bird,shape,True,7,8,0.03660574182868004,0.051587533205747604,0.6149747371673584,0.4645288586616516
clip_vit_b_32,c2_s1_0004_2436_1302,car,bird,shape,True,9,9,0.038084737956523895,0.042138416320085526,0.4386276304721832,0.4521561861038208
clip_vit_b_32,c2_s1_0005_2611_5425,car,bird,other,True,7,5,0.045984745025634766,0.06910636276006699,0.22470061480998993,0.19122107326984406
clip_vit_b_32,c2_s1_0006_2392_3161,car,bird,shape,True,10,9,0.028817052021622658,0.0295411366969347,0.581934928894043,0.540607213973999
clip_vit_b_32,c2_s1_0007_1731_4709,car,bird,shape,True,9,7,0.029133150354027748,0.056299857795238495,0.6234885454177856,0.45637083053588867
clip_vit_b_32,c2_s1_0008_1179_6938,car,bird,shape,True,6,7,0.050733134150505066,0.054599445313215256,0.4367886483669281,0.4139091968536377
clip_vit_b_32,c2_s1_0009_6548_1428,car,bird,shape,True,7,8,0.04301619529724121,0.04822622984647751,0.45494264364242554,0.368678480386734
clip_vit_b_32,c2_s1_0010_1731_6498,car,bird,shape,True,9,9,0.029133150354027748,0.043467674404382706,0.6234885454177856,0.4742637872695923
clip_vit_b_32,c2_s1_0012_4605_7066,car,bird,shape,True,9,8,0.03264722228050232,0.04268063232302666,0.5654535889625549,0.4638635218143463
clip_vit_b_32,c2_s1_0013_1179_3588,car,bird,shape,True,6,7,0.050733134150505066,0.056171976029872894,0.4367886483669281,0.3545655310153961
clip_vit_b_32,c2_s1_0014_2503_3530,car,bird,shape,True,6,9,0.057048700749874115,0.05048377066850662,0.4514724314212799,0.3931157886981964
clip_vit_b_32,c2_s1_0015_5577_5093,car,bird,shape,True,9,9,0.03613387420773506,0.039295073598623276,0.519950807094574,0.4754917323589325
clip_vit_b_32,c2_s1_0016_6981_3254,car,bird,shape,True,9,9,0.028063280507922173,0.03504441678524017,0.673837423324585,0.5899029970169067
clip_vit_b_32,c2_s1_0018_3067_3834,car,bird,shape,True,10,6,0.036972369998693466,0.05757670849561691,0.48128384351730347,0.45707231760025024
clip_vit_b_32,c2_s1_0019_6738_1081,car,bird,shape,True,6,6,0.03476335480809212,0.0484885536134243,0.6216760873794556,0.5185928344726562
clip_vit_b_32,c2_s1_0022_2611_7066,car,bird,shape,True,7,6,0.045984745025634766,0.06272368878126144,0.22470061480998993,0.2859163284301758
clip_vit_b_32,c2_s1_0023_5004_3161,car,bird,shape,True,8,7,0.04249052703380585,0.0487498864531517,0.6301378607749939,0.5139031410217285
clip_vit_b_32,c2_s1_0024_1179_6072,car,bird,shape,True,6,9,0.050733134150505066,0.04885401576757431,0.4367886483669281,0.4161478579044342
clip_vit_b_32,c1_s3_0001_6938_6094,bird,cat,shape,True,4,4,0.03885085508227348,0.050493840128183365,0.6984774470329285,0.6424899101257324
clip_vit_b_32,c1_s3_0002_4733_3375,bird,cat,shape,True,4,2,0.06303873658180237,0.1343887597322464,0.6051332950592041,0.3986549377441406
clip_vit_b_32,c1_s3_0003_3388_3375,bird,cat,shape,True,4,3,0.046968575567007065,0.07420806586742401,0.6402274370193481,0.5921943187713623
clip_vit_b_32,c1_s3_0004_5425_897,bird,cat,shape,True,6,2,0.06123095005750656,0.13911281526088715,0.3999280035495758,0.18532130122184753
clip_vit_b_32,c1_s3_0005_3223_2785,bird,cat,shape,True,3,4,0.051019299775362015,0.06600534915924072,0.6347883939743042,0.5273882150650024
clip_vit_b_32,c1_s3_0006_1081_1563,bird,cat,texture,True,2,1,0.22160211205482483,0.16683995723724365,0.4367004632949829,0.1536078155040741
clip_vit_b_32,c1_s3_0007_6068_6459,bird,cat,shape,True,3,4,0.05679752305150032,0.06913290172815323,0.7087941765785217,0.6003813743591309
clip_vit_b_32,c1_s3_0008_1491_6094,bird,cat,shape,True,5,3,0.06139960139989853,0.08043595403432846,0.4532856345176697,0.3738083243370056
clip_vit_b_32,c1_s3_0009_1353_1531,bird,cat,shape,True,3,2,0.07093468308448792,0.15656998753547668,0.5408148765563965,0.27894532680511475
clip_vit_b_32,c1_s3_0010_4709_1622,bird,cat,shape,True,4,4,0.03957969695329666,0.06392013281583786,0.7220293283462524,0.6172289252281189
clip_vit_b_32,c1_s3_0011_5830_6385,bird,cat,shape,True,5,5,0.06671671569347382,0.06342937052249908,0.4317113757133484,0.3457086980342865
clip_vit_b_32,c1_s3_0013_5394_5294,bird,cat,shape,True,2,2,0.10599931329488754,0.1659446507692337,0.5556214451789856,0.40837621688842773
clip_vit_b_32,c1_s3_0014_4361_6632,bird,cat,other,True,4,3,0.05120179429650307,0.10178779810667038,0.6092932224273682,0.09913439303636551
clip_vit_b_32,c1_s3_0015_5122_1968,bird,cat,shape,True,3,3,0.06906735897064209,0.08339452743530273,0.5989583134651184,0.4954559803009033
clip_vit_b_32,c1_s3_0016_3161_1968,bird,cat,shape,True,2,2,0.07862762361764908,0.14510281383991241,0.6208879351615906,0.23052281141281128
clip_vit_b_32,c1_s3_0019_7066_874,bird,cat,shape,True,4,5,0.05298974737524986,0.04733482003211975,0.605427622795105,0.576408326625824
clip_vit_b_32,c1_s3_0020_3144_4184,bird,cat,shape,True,2,2,0.0629785805940628,0.14507946372032166,0.6205586194992065,0.39579445123672485
clip_vit_b_32,c1_s3_0021_2988_3202,bird,cat,shape,True,3,3,0.0647253692150116,0.09233502298593521,0.5838715434074402,0.5245944261550903
clip_vit_b_32,c1_s3_0022_6022_6575,bird,cat,shape,True,2,3,0.09462939202785492,0.09556550532579422,0.5278273224830627,0.4824252426624298
clip_vit_b_32,c1_s3_0024_6498_6324,bird,cat,shape,True,5,4,0.07895474135875702,0.10865472257137299,0.31631532311439514,0.24195179343223572
clip_vit_b_32,c3_s1_0000_1563_6938,cat,bird,other,False,3,3,0.08094128221273422,0.0853172168135643,0.264192134141922,0.25538504123687744
clip_vit_b_32,c3_s1_0001_3202_6938,cat,bird,shape,True,4,3,0.0573236308991909,0.059792544692754745,0.42376628518104553,0.4185241758823395
clip_vit_b_32,c3_s1_0002_5522_6498,cat,bird,shape,True,3,5,0.06074194610118866,0.0415799655020237,0.4546422064304352,0.41974076628685
clip_vit_b_32,c3_s1_0004_589_1302,cat,bird,texture,True,3,1,0.11560166627168655,0.3051855266094208,0.45590993762016296,0.20559899508953094
clip_vit_b_32,c3_s1_0006_6385_2988,cat,bird,shape,True,3,3,0.05323214828968048,0.06488098949193954,0.5411180853843689,0.5079695582389832
clip_vit_b_32,c3_s1_0007_4858_6498,cat,bird,shape,True,3,5,0.05794389173388481,0.054366301745176315,0.5272572040557861,0.49922794103622437
clip_vit_b_32,c3_s1_0008_6324_1302,cat,bird,shape,True,3,4,0.09013160318136215,0.11695192754268646,0.5128450393676758,0.3166714310646057
clip_vit_b_32,c3_s1_0009_6826_6498,cat,bird,other,True,5,9,0.07731923460960388,0.07855643332004547,0.4605339765548706,0.1239682286977768
clip_vit_b_32,c3_s1_0010_2785_6068,cat,bird,shape,False,9,6,0.0382840670645237,0.05537155270576477,0.26205432415008545,0.27610334753990173
clip_vit_b_32,c3_s1_0011_3375_225,cat,bird,shape,True,5,6,0.06294671446084976,0.07315247505903244,0.49017637968063354,0.20265533030033112
clip_vit_b_32,c3_s1_0012_4856_6880,cat,bird,shape,False,5,5,0.06752508878707886,0.0839574933052063,0.278971403837204,0.25774145126342773
clip_vit_b_32,c3_s1_0013_5294_4733,cat,bird,shape,True,3,4,0.08093151450157166,0.08268235623836517,0.44896984100341797,0.4147981107234955
clip_vit_b_32,c3_s1_0014_6459_963,cat,bird,shape,True,3,3,0.07717198133468628,0.11415816843509674,0.5390381813049316,0.39712631702423096
clip_vit_b_32,c3_s1_0017_2434_5929,cat,bird,shape,True,3,3,0.0700087696313858,0.0832672268152237,0.5129935145378113,0.40824228525161743
clip_vit_b_32,c3_s1_0018_5976_7217,cat,bird,shape,True,3,4,0.06277640163898468,0.09298484772443771,0.4922882318496704,0.38523781299591064
clip_vit_b_32,c3_s1_0019_5551_5830,cat,bird,shape,True,3,3,0.06697075814008713,0.0916428342461586,0.47499606013298035,0.3893461227416992
clip_vit_b_32,c3_s1_0020_4858_3834,cat,bird,shape,True,3,5,0.05794389173388481,0.05741728097200394,0.5272572040557861,0.5121996998786926
clip_vit_b_32,c3_s1_0022_6459_3223,cat,bird,shape,True,3,4,0.07717198133468628,0.07550859451293945,0.5390381813049316,0.5163186192512512
clip_vit_b_32,c3_s1_0023_1187_1218,cat,bird,shape,True,3,4,0.09225565940141678,0.10521078109741211,0.5097365379333496,0.302654892206192
clip_vit_b_32,c3_s1_0024_2480_3223,cat,bird,shape,True,2,3,0.11530765891075134,0.10570067167282104,0.5105963945388794,0.400664746761322
clip_vit_b_32,c2_s4_0001_6053_6441,car,deer,shape,True,10,10,0.02228572592139244,0.02791997790336609,0.5763655304908752,0.5465174913406372
clip_vit_b_32,c2_s4_0002_6981_6122,car,deer,shape,True,10,8,0.02605355717241764,0.042528506368398666,0.673837423324585,0.4902098476886749
clip_vit_b_32,c2_s4_0003_3944_3078,car,deer,shape,True,10,10,0.02125190943479538,0.03510556370019913,0.4488786458969116,0.27947700023651123
clip_vit_b_32,c2_s4_0004_7327_1694,car,deer,shape,True,6,6,0.04641423746943474,0.07224997133016586,0.5430878400802612,0.3100472390651703
clip_vit_b_32,c2_s4_0005_6347_490,car,deer,shape,True,6,9,0.03560012951493263,0.03751734271645546,0.6580479741096497,0.5115718245506287
clip_vit_b_32,c2_s4_0006_5577_1223,car,deer,shape,True,10,9,0.028341179713606834,0.034980613738298416,0.519950807094574,0.5329673886299133
clip_vit_b_32,c2_s4_0008_7843_1223,car,deer,shape,True,10,10,0.022644167765975,0.03422164544463158,0.622277557849884,0.4601694941520691
clip_vit_b_32,c2_s4_0009_2252_4262,car,deer,shape,True,8,9,0.036491263657808304,0.045801792293787,0.5037391185760498,0.39368364214897156
clip_vit_b_32,c2_s4_0010_7711_321,car,deer,shape,True,9,6,0.0323050394654274,0.07530492544174194,0.5244789719581604,0.2472699135541916
clip_vit_b_32,c2_s4_0011_6053_4616,car,deer,shape,True,10,10,0.02228572592139244,0.022586967796087265,0.5763655304908752,0.5629340410232544
clip_vit_b_32,c2_s4_0012_5484_6122,car,deer,shape,True,9,10,0.029728660359978676,0.03374776989221573,0.6196877360343933,0.47507184743881226
clip_vit_b_32,c2_s4_0013_7392_1223,car,deer,shape,True,9,8,0.03619298338890076,0.05915376916527748,0.5408079028129578,0.2815611958503723
clip_vit_b_32,c2_s4_0016_3067_650,car,deer,shape,True,6,10,0.04278293624520302,0.03700507804751396,0.48128384351730347,0.45459967851638794
clip_vit_b_32,c2_s4_0017_4316_3012,car,deer,shape,True,9,10,0.022450771182775497,0.03593180328607559,0.6114453077316284,0.33468225598335266
clip_vit_b_32,c2_s4_0018_6216_1669,car,deer,shape,True,10,10,0.028925571590662003,0.039058417081832886,0.6149747371673584,0.4550011157989502
clip_vit_b_32,c2_s4_0019_1059_2875,car,deer,shape,True,10,10,0.030342306941747665,0.03987728804349899,0.5374031662940979,0.5067645311355591
clip_vit_b_32,c2_s4_0020_88_3444,car,deer,other,True,4,6,0.075447678565979,0.08396587520837784,0.29523131251335144,0.09765666723251343
clip_vit_b_32,c2_s4_0021_6053_490,car,deer,shape,True,10,10,0.02228572592139244,0.02924751490354538,0.5763655304908752,0.519793689250946
clip_vit_b_32,c2_s4_0022_4440_7728,car,deer,shape,True,10,9,0.04394323378801346,0.05514765530824661,0.3740786015987396,0.38391485810279846
clip_vit_b_32,c2_s4_0024_3067_4616,car,deer,shape,True,6,10,0.04278293624520302,0.0382344052195549,0.48128384351730347,0.48381495475769043
clip_vit_b_32,c4_s2_0002_6587_2915,deer,car,other,True,9,8,0.022927429527044296,0.04148295894265175,0.5888838171958923,0.21809831261634827
clip_vit_b_32,c4_s2_0003_321_6683,deer,car,other,True,7,7,0.024013109505176544,0.058888990432024,0.3479311466217041,0.19397297501564026
clip_vit_b_32,c4_s2_0004_5765_5663,deer,car,other,True,9,8,0.05025212839245796,0.07964662462472916,0.32377955317497253,0.10233174264431
clip_vit_b_32,c4_s2_0005_7910_6548,deer,car,shape,True,10,9,0.020386286079883575,0.07160796225070953,0.6812697052955627,0.25050514936447144
clip_vit_b_32,c4_s2_0006_1550_1731,deer,car,shape,True,9,7,0.022196589037775993,0.03794136643409729,0.6888453364372253,0.5019121766090393
clip_vit_b_32,c4_s2_0007_1694_3641,deer,car,shape,True,9,7,0.02203560806810856,0.06119290366768837,0.648603618144989,0.18703940510749817
clip_vit_b_32,c4_s2_0008_4089_4605,deer,car,other,True,10,6,0.021395225077867508,0.09094970673322678,0.6300775408744812,0.12069182842969894
clip_vit_b_32,c4_s2_0009_650_517,deer,car,other,False,8,5,0.04797152057290077,0.097602978348732,0.16003535687923431,0.0826801061630249
clip_vit_b_32,c4_s2_0010_4616_1731,deer,car,shape,True,9,7,0.028924180194735527,0.045368392020463943,0.5766006112098694,0.35285016894340515
clip_vit_b_32,c4_s2_0011_5708_1750,deer,car,other,True,8,8,0.03555743396282196,0.07459943741559982,0.2939390242099762,0.11138647049665451
clip_vit_b_32,c4_s2_0013_4006_1731,deer,car,other,True,8,6,0.01980755850672722,0.09051035344600677,0.6788620948791504,0.103253073990345
clip_vit_b_32,c4_s2_0014_7910_6053,deer,car,shape,True,10,10,0.020386286079883575,0.03760566934943199,0.6812697052955627,0.4381011724472046
clip_vit_b_32,c4_s2_0015_1209_7711,deer,car,shape,True,9,9,0.01457381621003151,0.04063878580927849,0.7479883432388306,0.5022597312927246
clip_vit_b_32,c4_s2_0016_2021_1750,deer,car,other,True,8,8,0.02522825263440609,0.057709015905857086,0.5836531519889832,0.11708932369947433
clip_vit_b_32,c4_s2_0017_4155_7327,deer,car,shape,True,9,7,0.036703985184431076,0.05062997713685036,0.5740888714790344,0.3707592189311981
clip_vit_b_32,c4_s2_0018_1550_2611,deer,car,shape,True,9,8,0.022196589037775993,0.05015384405851364,0.6888453364372253,0.2621513605117798
clip_vit_b_32,c4_s2_0019_3928_332,deer,car,other,True,9,8,0.028409287333488464,0.07413264364004135,0.5437530875205994,0.14592139422893524
clip_vit_b_32,c4_s2_0020_4155_5177,deer,car,shape,True,9,8,0.036703985184431076,0.06398869305849075,0.5740888714790344,0.2877492606639862
clip_vit_b_32,c4_s2_0021_7910_2915,deer,car,shape,True,10,8,0.020386286079883575,0.06245024874806404,0.6812697052955627,0.27910733222961426
